#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,00:00:00.000,ENTER,34.010,700,0,23807,,0,6204991346190096868,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,34.000,500,0,17000,,0,6205883599876649852,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,34.000,1000,0,34000,,0,6206279424062518075,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,34.000,634,0,21556,,0,6208258544991596464,,B,,,,147,
BHP,20130205,00:00:00.000,ENTER,34.000,300,0,10200,,0,6209050468242898011,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,34.000,75,0,2550,,0,6209446017550269135,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,34.000,500,0,17000,,0,6210621945235522092,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,34.000,294,0,9996,,0,6210621945236041971,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,34.000,600,0,20400,,0,6205883599877114049,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,34.000,350,0,11900,,0,6212216511976471377,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,34.000,1000,0,34000,,0,6220529094759337891,,B,,,,147,
BHP,20130205,00:00:00.000,ENTER,34.000,1000,0,34000,,0,6222904039873566846,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,34.000,200,0,6800,,0,6222904039875874814,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,34.000,1000,0,34000,,0,6223299864059624509,,B,,,,608,
BHP,20130205,00:00:00.000,ENTER,34.000,454,0,15436,,0,6226070633361578504,,B,,,,147,
BHP,20130205,00:00:00.000,ENTER,34.000,3000,0,102000,,0,6228051953315606822,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,34.000,20,0,680,,0,6230017330352133054,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,33.940,300,0,10182,,0,6226070633361563500,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,33.850,1500,0,50775,,0,6212216511975617913,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,33.800,300,0,10140,,0,6207851175934036377,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,33.800,6000,0,202800,,0,6207851175935058449,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,33.690,73,0,2459.37,,0,6221705022443477809,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.600,150,0,5040,,0,6203507830125872084,,B,,,,266,
BHP,20130205,00:00:00.000,ENTER,33.550,800,0,26840,,0,6204991346189659378,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,33.500,1000,0,33500,,0,6203112830574108967,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,33.500,55,0,1842.5,,0,6204991346189641175,,B,,,,266,
BHP,20130205,00:00:00.000,ENTER,33.500,500,0,16750,,0,6204991346189737331,,B,,,,298,
BHP,20130205,00:00:00.000,ENTER,33.500,300,0,10050,,0,6206674973370243995,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,33.500,45,0,1507.5,,0,6219341347321650784,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.500,300,0,10050,,0,6191226834999465403,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,33.500,150,0,5025,,0,6221705022443463540,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.500,30,0,1005,,0,6211425413357484690,,B,,,,238,
BHP,20130205,00:00:00.000,ENTER,33.500,4478,0,150013,,0,6222904039873641364,,B,,,,338,
BHP,20130205,00:00:00.000,ENTER,33.500,300,0,10050,,0,6224475791745827099,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.500,100,0,3350,,0,6226070633363690218,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.500,1000,0,33500,,0,6228446128234981258,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.500,400,0,13400,,0,6230017330349455405,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.450,179,0,5987.55,,0,6168994435009776546,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,33.400,700,0,23380,,0,6202309637331028606,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,33.360,1500,0,50040,,0,6210621945237093812,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,33.330,2000,0,66660,,0,6210621945235947995,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,33.330,300,0,9999,,0,6223299864059579304,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.310,1000,0,33310,,0,6203904478946581581,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,33.300,470,0,15651,,0,6211821237549353536,,B,,,,203,
BHP,20130205,00:00:00.000,ENTER,33.250,755,0,25103.75,,0,6209446017550464609,,B,,,,338,
BHP,20130205,00:00:00.000,ENTER,33.240,925,0,30747,,0,6202309637331114313,,B,,,,311,
BHP,20130205,00:00:00.000,ENTER,33.240,100,0,3324,,0,6219737446386972988,,B,,,,238,
BHP,20130205,00:00:00.000,ENTER,33.160,300,0,9948,,0,6200737060823899546,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,33.100,100,0,3310,,0,6203112830573615118,,B,,,,266,
BHP,20130205,00:00:00.000,ENTER,33.070,270,0,8928.9,,0,6201132885010127105,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,33.050,1000,0,33050,,0,6201132885011457492,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,33.050,1000,0,33050,,0,6211028764539164861,,B,,,,179,
BHP,20130205,00:00:00.000,ENTER,33.030,101,0,3336.03,,0,6228841677541453711,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,240,0,7920,,0,6197572941238958784,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,33.000,1000,0,33000,,0,6201132885009874150,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,33.000,90,0,2970,,0,6193998154057241632,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,33.000,100,0,3300,,0,6208258544991578470,,B,,,,238,
BHP,20130205,00:00:00.000,ENTER,33.000,1000,0,33000,,0,6209050468243139897,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,33.000,1000,0,33000,,0,6209050468243144500,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,33.000,600,0,19800,,0,6211425413357841321,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,33.000,300,0,9900,,0,6211425413358916513,,B,,,,266,
BHP,20130205,00:00:00.000,ENTER,33.000,90,0,2970,,0,6218934253141466699,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,600,0,19800,,0,6219737446387047957,,B,,,,338,
BHP,20130205,00:00:00.000,ENTER,33.000,100,0,3300,,0,6220529094757557692,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,33.000,500,0,16500,,0,6220529094758067057,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,200,0,6600,,0,6221705022443463850,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,3000,0,99000,,0,6222111841747178649,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,500,0,16500,,0,6222904039873554956,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,33.000,300,0,9900,,0,6224475791746697534,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,18,0,594,,0,6225279534745400801,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,5000,0,165000,,0,6226070633361579503,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,33.000,300,0,9900,,0,6226070633362463619,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,33.000,150,0,4950,,0,6227642385233490238,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,33.000,20,0,660,,0,6228051953314817977,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,33.000,303,0,9999,,0,6230017330350912253,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,32.930,200,0,6586,,0,6199456404655763279,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,32.850,2000,0,65700,,0,6216958705625366445,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.800,700,0,22960,,0,6183716620826753102,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,32.800,500,0,16400,,0,6200341511516455505,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,32.800,300,0,9840,,0,6188863984511316414,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,32.800,609,0,19975.2,,0,6206279424062284455,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,32.800,3000,0,98400,,0,6230017330351097544,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.700,610,0,19947,,0,6199945412453546544,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,32.660,305,0,9961.3,,0,6178588223716217847,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,32.600,100,0,3260,,0,6201132885010894122,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,32.550,250,0,8137.5,,0,6191632554790079034,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,32.520,100,0,3252,,0,6224475791745492349,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.500,305,0,9912.5,,0,6182914527095157769,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,32.500,150,0,4875,,0,6197176017540315495,,B,,,,292,
BHP,20130205,00:00:00.000,ENTER,32.500,150,0,4875,,0,6205883599877029682,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,32.500,200,0,6500,,0,6214986181764044608,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.500,61,0,1982.5,,0,6221705022443464203,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.500,125,0,4062.5,,0,6222904039874688630,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.500,1000,0,32500,,0,6225279534745409743,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.500,500,0,16250,,0,6228446128235673161,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.300,700,0,22610,,0,6177317463154133461,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.100,300,0,9630,,0,6174532949955007279,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,32.100,778,0,24973.8,,0,6221705022443462464,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.020,2000,0,64040,,0,6228841677541482722,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.000,300,0,9600,,0,6173048884135462714,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,310,0,9920,,0,6173048884137100825,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,32.000,2500,0,80000,,0,6175026630676757272,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,32.000,325,0,10400,,0,6176213553479072115,,B,,,,311,
BHP,20130205,00:00:00.000,ENTER,32.000,170,0,5440,,0,6178192399531316217,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,32.000,158,0,5056,,0,6178588223717834288,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,32.000,310,0,9920,,0,6180962619077232255,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,32.000,155,0,4960,,0,6182914527093957760,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,140,0,4480,,0,6183320246885806008,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,328,0,10496,,0,6183320246885869109,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,155,0,4960,,0,6183716620827836093,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,470,0,15040,,0,6184112994769658116,,B,,,,147,
BHP,20130205,00:00:00.000,ENTER,32.000,468,0,14976,,0,6186488214761669310,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,32.000,300,0,9600,,0,6186488214763971655,,B,,,,154,
BHP,20130205,00:00:00.000,ENTER,32.000,125,0,4000,,0,6188863984512128165,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,312,0,9984,,0,6197176017541635291,,B,,,,147,
BHP,20130205,00:00:00.000,ENTER,32.000,774,0,24768,,0,6198363764975329907,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,32.000,155,0,4960,,0,6198363764976987914,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,32.000,312,0,9984,,0,6198363764977208432,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,32.000,750,0,24000,,0,6203112830573617746,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.000,250,0,8000,,0,6203507830126296489,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,32.000,30,0,960,,0,6204991346191813980,,B,,,,677,
BHP,20130205,00:00:00.000,ENTER,32.000,250,0,8000,,0,6214986181764028810,,B,,,,238,
BHP,20130205,00:00:00.000,ENTER,32.000,1500,0,48000,,0,6216958705624289241,,B,,,,338,
BHP,20130205,00:00:00.000,ENTER,32.000,5000,0,160000,,0,6218934253142322210,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.000,468,0,14976,,0,6219737446386680567,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,32.000,464,0,14848,,0,6219737446388096271,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,32.000,300,0,9600,,0,6220132720815772120,,B,,,,311,
BHP,20130205,00:00:00.000,ENTER,32.000,62,0,1984,,0,6221705022443463955,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.000,150,0,4800,,0,6222111841745740994,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.000,500,0,16000,,0,6222508765443381093,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,32.000,187,0,5984,,0,6223299864059579589,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.000,288,0,9216,,0,6224882336169856191,,B,,,,338,
BHP,20130205,00:00:00.000,ENTER,32.000,1000,0,32000,,0,6211821237543513281,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.000,312,0,9984,,0,6225675084053462063,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,32.000,156,0,4992,,0,6228051953316328629,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.000,625,0,20000,,0,6228446128233916534,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,32.000,500,0,16000,,0,6228446128235259833,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,32.000,500,0,16000,,0,6228841677541482672,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,31.850,268,0,8535.8,,0,6175421355350260417,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,31.750,20,0,635,,0,6223299864059553975,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,31.740,315,0,9998.1,,0,6193998154057879164,,B,,,,311,
BHP,20130205,00:00:00.000,ENTER,31.500,944,0,29736,,0,6170672839509946011,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,31.500,629,0,19813.5,,0,6170672839510344000,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,31.500,900,0,28350,,0,6174532949955786800,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,31.500,1500,0,47250,,0,6203507830125894603,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,31.500,330,0,10395,,0,6210621945235790812,,B,,,,338,
BHP,20130205,00:00:00.000,ENTER,31.500,30,0,945,,0,6228051953316003477,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,31.490,9,0,283.41,,0,6207851175933653286,,B,,,,203,
BHP,20130205,00:00:00.000,ENTER,31.300,500,0,15650,,0,6191226834999427937,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,31.100,160,0,4976,,0,6220529094759658592,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,31.000,322,0,9982,,0,6171784445763740732,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,31.000,300,0,9300,,0,6171784445765985800,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,31.000,1000,0,31000,,0,6175026630676294162,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,31.000,322,0,9982,,0,6199456404657567559,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,31.000,322,0,9982,,0,6199456404657745039,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,31.000,322,0,9982,,0,6202309637329522255,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,31.000,500,0,15500,,0,6211425413357509978,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,31.000,65,0,2015,,0,6220529094759162296,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,31.000,1200,0,37200,,0,6222904039873580036,,B,,,,266,
BHP,20130205,00:00:00.000,ENTER,31.000,50,0,1550,,0,6224475791745494122,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,31.000,170,0,5270,,0,6225279534746336897,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,31.000,750,0,23250,,0,6230017330349455699,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.710,1000,0,30710,,0,6169882015771537720,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,30.700,1500,0,46050,,0,6175026630676386583,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,30.700,1000,0,30700,,0,6175026630678266091,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,30.700,20,0,614,,0,6218934253143580084,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.600,260,0,7956,,0,6205883599875644371,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.510,330,0,10068.3,,0,6230017330349453340,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,30.500,2000,0,61000,,0,6173443059056422020,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,30.500,1629,0,49684.5,,0,6178588223717177141,,B,,,,154,
BHP,20130205,00:00:00.000,ENTER,30.500,150,0,4575,,0,6199456404656199122,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,30.500,100,0,3050,,0,6195592445917903210,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.410,75,0,2280.75,,0,6225279534745401739,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.300,30,0,909,,0,6226070633362570895,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.250,1649,0,49882.25,,0,6219737446385578859,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,30.200,250,0,7550,,0,6170672839508197742,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,30.200,315,0,9513,,0,6173048884135413291,,B,,,,144,
BHP,20130205,00:00:00.000,ENTER,30.150,325,0,9798.75,,0,6170672839510381123,,B,,,,157,
BHP,20130205,00:00:00.000,ENTER,30.100,65,0,1956.5,,0,6221705022443488741,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.050,1000,0,30050,,0,6178192399531878182,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,30.050,800,0,24040,,0,6224475791745463833,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.030,300,0,9009,,0,6169485641827665991,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,30.020,2000,0,60040,,0,6228841677541482729,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.010,400,0,12004,,0,6168994435008013442,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,30.010,1000,0,30010,,0,6205883599877581090,,B,,,,179,
BHP,20130205,00:00:00.000,ENTER,30.010,1000,0,30010,,0,6205883599877584680,,B,,,,179,
BHP,20130205,00:00:00.000,ENTER,30.010,1000,0,30010,,0,6205883599877589930,,B,,,,179,
BHP,20130205,00:00:00.000,ENTER,30.010,1000,0,30010,,0,6205883599877616446,,B,,,,179,
BHP,20130205,00:00:00.000,ENTER,30.000,100,0,3000,,0,6156819267876223312,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,30.000,167,0,5010,,0,6150484981389819045,,B,,,,106,
BHP,20130205,00:00:00.000,ENTER,30.000,100,0,3000,,0,6168994435008013338,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,30.000,1000,0,30000,,0,6168994435008013766,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.000,1000,0,30000,,0,6168994435009731184,,B,,,,244,
BHP,20130205,00:00:00.000,ENTER,30.000,335,0,10050,,0,6169485641827642661,,B,,,,266,
BHP,20130205,00:00:00.000,ENTER,30.000,250,0,7500,,0,6169485641828819423,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,500,0,15000,,0,6169485641828842381,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,350,0,10500,,0,6169485641828861889,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,250,0,7500,,0,6169485641828874075,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,250,0,7500,,0,6169485641828884387,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,500,0,15000,,0,6169485641828933804,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,1000,0,30000,,0,6169485641828944999,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,500,0,15000,,0,6169485641828959038,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,240,0,7200,,0,6169485641828972849,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,750,0,22500,,0,6169485641829025920,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,700,0,21000,,0,6169485641829038013,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,250,0,7500,,0,6169485641829055456,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,300,0,9000,,0,6169485641829064680,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,300,0,9000,,0,6169485641829078856,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,500,0,15000,,0,6169485641829094520,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,250,0,7500,,0,6169485641829102596,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,150,0,4500,,0,6169485641829112968,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,66,0,1980,,0,6170277839955494014,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,663,0,19890,,0,6170672839508089368,,B,,,,355,
BHP,20130205,00:00:00.000,ENTER,30.000,20,0,600,,0,6175026630675878828,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.000,300,0,9000,,0,6180962619077923529,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,2000,0,60000,,0,6182914527093765838,,B,,,,233,
BHP,20130205,00:00:00.000,ENTER,30.000,200,0,6000,,0,6184112994768885941,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,1000,0,30000,,0,6184112994768893349,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,350,0,10500,,0,6184112994768944147,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,500,0,15000,,0,6185609979850168282,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,1000,0,30000,,0,6186883764069798413,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,500,0,15000,,0,6186883764069798421,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,1500,0,45000,,0,6188367005255576242,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.000,100,0,3000,,0,6199945412451898206,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.000,96,0,2880,,0,6200341511516785798,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,30.000,345,0,10350,,0,6200341511517408718,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,30.000,183,0,5490,,0,6203904478945600532,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,30.000,175,0,5250,,0,6203904478945600907,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,30.000,600,0,18000,,0,6205883599875640973,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.000,100,0,3000,,0,6209446017549708617,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,30.000,300,0,9000,,0,6211821237548471432,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.000,50,0,1500,,0,6214580187095471131,,B,,,,238,
BHP,20130205,00:00:00.000,ENTER,30.000,330,0,9900,,0,6221705022443616868,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,30.000,92,0,2760,,0,6226070633361563882,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,30.000,137,0,4110,,0,6226070633363552484,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,29.900,345,0,10315.5,,0,6169485641828723814,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,29.800,200,0,5960,,0,6211821237543484796,,B,,,,238,
BHP,20130205,00:00:00.000,ENTER,29.730,13000,0,386490,,0,6225675084054139583,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,29.680,500,0,14840,,0,6193998154057242271,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,29.500,1400,0,41300,,0,6186091565942268552,,B,,,,361,
BHP,20130205,00:00:00.000,ENTER,29.170,300,0,8751,,0,6182914527094861559,,B,,,,122,
BHP,20130205,00:00:00.000,ENTER,29.050,5150,0,149607.5,,0,6201132885009906546,,B,,,,355,
BHP,20130205,00:00:00.000,ENTER,29.000,250,0,7250,,0,6168994435008009254,,B,,,,311,
BHP,20130205,00:00:00.000,ENTER,29.000,800,0,23200,,0,6168994435009322481,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,28.800,1000,0,28800,,0,6172255311619161036,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,28.500,170,0,4845,,0,6169882015769504191,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,28.500,500,0,14250,,0,6211821237543513316,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,28.420,250,0,7105,,0,6200341511515857519,,B,,,,140,
BHP,20130205,00:00:00.000,ENTER,28.300,880,0,24904,,0,6168994435008008389,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,28.250,5000,0,141250,,0,6168994435008008398,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,28.020,2000,0,56040,,0,6228841677541482728,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,28.000,1000,0,28000,,0,6168994435009408935,,B,,,,289,
BHP,20130205,00:00:00.000,ENTER,28.000,350,0,9800,,0,6169485641828829890,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,28.000,357,0,9996,,0,6219737446386349631,,B,,,,638,
BHP,20130205,00:00:00.000,ENTER,27.500,380,0,10450,,0,6172255311618433859,,B,,,,406,
BHP,20130205,00:00:00.000,ENTER,27.500,1000,0,27500,,0,6211821237543513315,,B,,,,150,
BHP,20130205,00:00:00.000,ENTER,26.200,2740,0,71788,,0,6216163483839484223,,B,,,,254,
BHP,20130205,00:00:00.000,ENTER,25.260,158,0,3991.08,,0,6169485641828409686,,B,,,,255,
BHP,20130205,00:00:00.000,ENTER,37.830,371,0,14034.93,,0,,6230017330352850339,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,37.860,1000,0,37860,,0,,6230017330352855919,A,,,,,289
BHP,20130205,00:00:00.000,ENTER,37.910,1000,0,37910,,0,,6230017330352864492,A,,,,,289
BHP,20130205,00:00:00.000,ENTER,37.910,500,0,18955,,0,,6230017330352858280,A,,,,,289
BHP,20130205,00:00:00.000,ENTER,37.930,1000,0,37930,,0,,6230017330352299604,A,,,,,289
BHP,20130205,00:00:00.000,ENTER,37.930,1000,0,37930,,0,,6230017330351379887,A,,,,,289
BHP,20130205,00:00:00.000,ENTER,37.940,500,0,18970,,0,,6230017330352112125,A,,,,,289
